hero_id,game_id,total_gold,item_id_1,item_id_2,item_id_3,item_id_4,item_id_5
87,526,9768,9,45,13,38,125
108,526,12837,81,59,156,109,58
87,526,10758,20,53,7,98,123
101,526,14157,76,19,79,148,5
96,526,27258,124,140,41,74,69
32,526,7359,146,64,82,20,93
77,526,12144,117,91,110,112,63
84,527,16324,90,59,70,129,151
49,527,16456,9,104,146,56,157
76,527,13618,79,38,99,115,62
67,527,5390,75,10,162,52,78
31,527,19272,8,166,92,139,157
49,527,12980,141,110,127,120,106
4,527,16588,75,67,32,155,85
87,527,6380,62,24,79,76,150
55,527,6930,123,6,96,93,26
62,527,18480,171,53,106,50,85
89,528,12361,84,83,20,105,44
89,528,29610,1,130,12,5,85
2,528,15040,109,5,54,4,129
51,528,25192,1,35,150,132,7
27,528,29986,30,13,32,131,112
108,528,14241,16,54,127,34,97
12,528,34028,40,77,160,162,132
57,528,45872,38,97,126,146,83
9,528,18424,68,172,91,100,121
118,528,30550,28,141,102,64,53
115,529,21285,75,27,114,30,152
58,529,21945,130,21,39,19,20
38,529,35640,24,76,33,145,167
26,529,37510,127,83,108,60,113
68,529,12815,164,83,135,109,80
83,529,19305,27,143,68,28,118
92,529,12100,171,70,89,61,147
105,529,26895,129,44,40,117,11
95,529,19360,101,116,146,153,48
48,529,34155,157,91,88,111,10
21,530,13552,50,8,37,151,164
11,530,21384,69,81,66,171,12
114,530,20372,169,147,138,20,119
35,530,14476,6,114,51,118,110
77,530,16368,114,168,166,83,95
56,530,12364,155,52,173,106,147
5,530,22044,17,61,139,170,80
70,530,22792,129,121,172,73,67
113,530,10648,83,71,105,59,74
53,530,33132,159,17,58,165,167
110,531,16550,9,103,55,75,69
102,531,6125,100,163,53,3,18
91,531,12925,25,105,75,6,104
83,531,9250,28,99,105,42,59
78,531,17375,16,137,117,30,155
69,531,6675,121,165,125,145,70
107,531,18100,99,51,173,62,133
83,531,7625,19,31,136,126,53
94,531,5825,98,69,133,158,173
62,531,10225,57,29,47,1,37
115,532,20034,69,137,58,103,92
79,532,23394,81,106,89,75,149
77,532,14574,169,113,69,172,111
104,532,15330,86,99,101,67,168
44,532,21714,110,46,58,33,52
21,532,16590,169,98,149,47,1
114,532,24360,142,164,26,41,17
18,532,12768,82,29,15,84,37
109,532,11424,128,155,56,169,77
66,532,10332,58,29,153,32,148
29,533,23148,71,138,30,130,103
18,533,11196,138,42,33,139,141
109,533,17640,169,64,15,3,47
71,533,27144,164,56,114,163,67
92,533,8928,160,148,159,71,2
53,533,16380,125,49,19,68,73
23,533,24768,132,12,163,91,36
12,533,25128,149,48,166,105,79
53,533,21816,46,141,85,24,142
101,533,7776,76,95,131,47,9
18,534,22776,28,22,112,143,140
65,534,31564,40,93,14,137,98
46,534,25480,1,21,3,30,40
103,534,37076,53,10,59,99,132
37,534,15184,107,21,91,88,83
55,534,27248,43,129,25,120,114
5,534,17628,48,165,129,64,105
43,534,23920,24,55,86,60,98
94,534,26520,147,68,21,4,97
3,534,45032,23,156,77,88,10
78,535,13804,88,104,18,17,33
114,535,10991,24,81,108,123,120
111,535,9106,162,58,112,72,15
27,535,18299,63,29,24,47,157
114,535,15080,63,166,30,22,121
94,535,19923,120,170,135,85,13
29,535,19401,42,173,27,1,57
22,535,17313,53,33,45,114,70
32,535,6438,75,11,103,25,12
26,535,21402,90,20,1,92,154
63,536,29082,99,75,46,159,41
59,536,19203,105,95,81,156,121
85,536,10101,64,120,138,38,94
49,536,27121,134,53,57,118,75
118,536,24235,131,173,73,116,24
63,536,28416,52,158,148,141,116
114,536,19203,116,132,71,121,13
29,536,12395,1,167,90,60,30
95,536,16021,149,128,129,107,13
5,536,11766,80,93,97,136,124
16,537,12784,120,54,116,143,75
78,537,31396,149,94,72,144,154
82,537,17296,68,77,34,110,56
76,537,24910,83,156,55,78,35
117,537,24017,81,73,13,142,160
44,537,18988,87,93,149,49,102
13,537,29845,128,67,71,79,39
115,537,13395,4,94,81,98,65
93,537,21996,78,135,156,114,75
101,537,24534,84,40,28,34,3
27,538,12150,164,69,102,15,61
27,538,12285,25,161,74,47,99
36,538,6696,47,134,95,144,82
46,538,20331,150,57,139,37,94
70,538,12069,81,33,145,163,54
52,538,18036,99,125,109,25,137
90,538,13986,88,115,25,99,47
93,538,13878,46,80,83,119,10
50,538,8424,14,22,97,86,143
27,538,17577,159,101,6,35,114
22,539,15020,58,155,21,154,99
113,539,4080,78,151,134,28,93
78,539,8920,82,120,159,152,79
34,539,12460,89,119,169,140,5
102,539,5400,153,80,59,138,173
55,539,9080,93,78,61,60,65
68,539,4380,129,95,93,111,162
75,539,12580,139,53,96,124,9
62,539,14580,39,8,86,153,51
74,539,5700,46,128,149,11,38
63,540,29000,46,18,122,150,113
10,540,15250,15,144,28,158,50
99,540,34850,123,96,134,95,59
119,540,31300,115,38,15,87,133
10,540,10500,99,89,20,134,131
1,540,11550,52,19,130,173,101
80,540,13950,22,110,150,55,111
16,540,15900,33,149,31,13,62
108,540,13550,110,60,120,94,86
67,540,14150,127,10,47,38,136
80,541,5152,126,85,30,65,11
24,541,5600,14,51,2,28,131
73,541,8864,145,35,63,95,141
34,541,16384,157,33,18,158,14
8,541,10752,69,29,132,9,77
103,541,23680,2,153,143,74,120
93,541,12704,156,111,161,73,7
112,541,15680,123,68,160,170,142
20,541,15136,74,31,112,63,114
38,541,21344,104,116,10,137,75
50,542,6960,34,42,130,116,81
82,542,11513,5,81,9,38,151
82,542,10295,133,108,142,51,166
87,542,11513,83,113,38,17,46
112,542,12441,34,118,131,144,7
67,542,7424,129,14,28,15,76
21,542,7830,170,116,14,55,129
27,542,21199,49,138,139,91,140
56,542,8178,69,122,66,103,26
119,542,18705,99,72,11,38,12
86,543,5655,166,135,126,161,5
43,543,22098,148,70,168,136,155
114,543,16037,78,149,70,37,142
40,543,6206,141,38,91,116,80
23,543,9106,67,50,8,9,7
69,543,7743,36,46,122,21,119
13,543,10701,120,42,29,5,138
91,543,20880,58,36,35,86,129
33,543,11223,46,142,169,19,51
66,543,6351,60,28,107,57,30
33,544,18400,145,142,29,93,55
116,544,8064,168,39,164,121,143
72,544,20992,155,77,167,13,81
105,544,15744,21,27,160,108,157
54,544,11104,72,28,99,169,173
7,544,19776,172,94,48,5,85
66,544,8032,22,45,55,68,5
53,544,16448,26,40,70,137,145
35,544,7808,62,43,49,146,65
97,544,21664,74,117,133,30,54
107,545,23903,78,165,172,124,129
11,545,19598,172,84,100,59,162
37,545,8569,104,69,106,163,105
32,545,15867,89,27,80,157,35
84,545,24313,56,130,89,124,74
63,545,28659,70,140,23,170,52
95,545,18286,81,66,40,90,64
50,545,13981,52,168,155,29,113
72,545,22714,129,89,135,171,41
1,545,9758,129,33,84,137,83
86,546,7728,134,158,142,60,93
90,546,16338,91,53,138,118,143
76,546,9933,8,68,170,167,83
90,546,11319,21,141,110,52,2
74,546,13083,6,104,84,37,71
110,546,9786,148,62,74,103,83
35,546,4137,79,71,105,132,170
101,546,8652,143,119,168,94,59
105,546,11256,113,20,8,169,118
74,546,9870,16,119,104,128,50
88,547,26520,46,62,26,73,47
117,547,26061,21,17,57,150,69
91,547,21267,116,172,24,165,119
36,547,26163,109,7,154,23,137
94,547,34272,72,12,135,89,7
76,547,23970,150,89,61,128,132
76,547,34935,44,97,53,119,155
111,547,23766,2,87,31,167,88
58,547,20349,12,167,105,10,90
104,547,16728,55,122,124,152,109
119,548,26000,172,19,156,48,24
117,548,20440,100,35,116,19,97
65,548,21960,42,95,108,124,122
4,548,25840,118,52,41,47,76
28,548,6160,164,141,143,84,113
17,548,30400,81,134,131,63,96
99,548,23920,135,29,147,15,21
91,548,14920,6,159,46,34,136
30,548,11000,155,173,139,47,35
90,548,31960,82,134,6,122,113
118,549,32650,75,122,61,152,74
33,549,28900,52,157,114,100,91
57,549,44550,137,27,115,14,139
109,549,19850,133,49,167,24,54
47,549,11200,155,25,163,125,53
13,549,29250,38,147,10,114,99
73,549,17250,81,137,113,107,96
69,549,13350,43,22,151,113,48
36,549,30950,49,5,25,10,64
86,549,17250,103,104,82,4,24
76,550,22748,145,106,114,60,1
3,550,40702,82,27,133,165,72
90,550,28012,46,132,159,123,107
2,550,15040,92,112,155,76,9
82,550,16920,85,153,67,106,10
23,550,24346,85,140,151,44,54
55,550,13442,122,6,112,135,76
58,550,18753,159,172,9,36,28
17,550,35720,35,49,93,64,143
46,550,19035,157,104,39,162,50
67,551,4774,146,159,157,45,20
11,551,7656,161,59,170,78,25
52,551,14014,146,143,63,18,122
28,551,5852,121,113,56,86,74
91,551,9174,94,135,84,149,154
10,551,7414,84,103,28,51,141
88,551,13002,130,55,70,73,123
114,551,9680,93,132,65,140,124
9,551,10208,21,67,3,159,162
52,551,13948,101,9,112,62,89
23,552,21344,136,141,124,57,58
80,552,15226,102,17,137,60,67
5,552,16836,138,36,128,148,5
30,552,12696,170,9,34,131,69
109,552,19458,26,30,59,125,35
87,552,17756,30,165,34,163,98
13,552,15824,142,89,22,103,49
68,552,9614,49,108,60,130,153
48,552,31142,91,28,55,161,5
108,552,12466,151,121,55,82,10
82,553,10848,36,72,171,42,89
77,553,12384,62,89,157,154,103
118,553,20896,42,107,70,60,125
14,553,16672,21,28,147,107,10
55,553,20512,77,109,150,32,68
80,553,5440,14,157,93,31,148
99,553,17408,44,169,14,142,96
23,553,20416,69,76,48,7,54
72,553,17440,154,140,91,113,7
39,553,24704,15,173,69,140,76
79,554,30294,18,25,132,137,13
118,554,33150,25,114,32,93,14
3,554,44166,78,53,125,151,135
107,554,33966,140,43,162,23,127
70,554,36312,12,30,78,4,171
83,554,19686,74,7,71,163,10
61,554,27336,32,82,169,18,74
96,554,28509,80,109,47,146,39
101,554,17646,158,19,96,66,138
77,554,19482,14,110,124,125,41
75,555,23521,75,73,41,45,117
36,555,19608,162,57,170,101,159
19,555,7138,116,160,105,93,22
98,555,17372,123,16,30,77,135
96,555,23220,141,83,69,27,163
53,555,32379,80,33,123,48,154
5,555,22489,86,169,91,18,172
65,555,18103,89,104,119,9,62
17,555,32680,62,56,167,17,99
72,555,29240,11,158,54,96,5
37,556,18444,70,139,85,41,163
10,556,31900,45,35,73,71,30
75,556,22446,94,103,87,54,9
81,556,12354,145,32,109,75,54
109,556,25694,130,118,21,155,7
48,556,37178,2,112,25,18,152
105,556,22852,35,122,101,2,166
69,556,15486,32,4,101,63,100
93,556,35728,117,145,137,113,37
39,556,19372,142,22,61,119,62
75,557,45360,163,144,22,93,119
50,557,14148,108,91,163,90,65
28,557,15012,113,45,43,162,56
90,557,23490,148,131,16,80,112
69,557,14418,128,51,43,47,63
83,557,16146,123,41,157,97,42
85,557,14256,39,16,98,96,30
82,557,21546,35,30,97,20,78
63,557,49680,12,83,5,112,11
94,557,16362,66,29,50,167,67
79,558,29616,108,61,51,15,138
24,558,16416,116,62,46,111,98
2,558,15360,40,114,76,104,171
83,558,18336,63,7,168,85,83
119,558,22704,45,29,131,115,31
119,558,26784,160,28,148,91,109
88,558,30384,130,39,129,88,157
70,558,36336,158,111,20,45,2
35,558,9936,20,33,126,63,156
110,558,27120,150,95,144,56,63
102,559,16352,112,146,80,170,48
110,559,27664,167,148,17,44,2
104,559,18256,35,28,32,54,170
53,559,28000,13,98,6,104,115
51,559,35112,136,80,143,11,152
31,559,52304,119,148,80,124,70
39,559,40712,64,35,159,122,83
21,559,21728,3,45,37,165,108
36,559,27720,147,115,89,38,42
16,559,14056,109,151,28,159,23
28,560,4452,15,144,156,17,24
101,560,10808,50,74,10,45,107
60,560,11452,159,109,96,2,81
58,560,11172,41,69,63,117,56
43,560,18900,158,70,169,131,98
68,560,6384,68,155,30,143,156
66,560,6272,162,26,139,167,110
100,560,16996,64,160,172,106,9
54,560,9072,49,141,19,105,45
109,560,9212,35,124,167,33,47
20,561,31262,75,152,171,29,129
112,561,24128,49,29,115,42,132
117,561,29638,72,57,147,80,34
44,561,28594,11,90,72,19,152
8,561,23026,34,18,43,147,27
34,561,46748,134,123,2,131,17
1,561,13456,94,35,130,105,66
112,561,24070,9,81,102,131,44
62,561,43790,80,7,132,166,2
17,561,44080,108,171,126,113,98
59,562,13804,69,63,128,148,68
30,562,8671,156,85,100,83,28
21,562,6786,58,46,73,72,120
98,562,13485,4,31,32,73,84
115,562,8265,61,11,47,32,167
29,562,14500,146,93,27,169,70
29,562,18444,148,73,43,86,118
61,562,23316,137,173,55,104,19
20,562,10440,79,135,124,52,141
107,562,17980,131,79,63,14,134
65,563,21099,94,41,28,72,159
116,563,9750,78,21,58,16,118
81,563,10647,18,38,156,32,119
68,563,8229,81,49,24,58,136
80,563,9087,105,126,56,82,60
87,563,12909,27,53,10,79,127
47,563,14742,50,54,60,138,41
100,563,25233,55,103,66,56,126
1,563,8619,114,106,92,44,11
44,563,25272,142,83,15,114,19
75,564,51448,111,61,73,173,102
62,564,37583,96,66,152,122,61
16,564,13511,1,127,57,12,148
13,564,37524,141,37,120,116,99
72,564,45961,11,114,159,160,60
64,564,29028,47,137,28,10,57
117,564,30149,79,56,5,127,123
87,564,20768,60,138,157,30,4
62,564,55578,166,5,171,14,7
97,564,61124,11,99,162,54,144
115,565,27303,26,157,47,148,66
83,565,20349,121,39,69,85,101
29,565,32433,3,105,141,145,83
100,565,34713,5,26,87,122,149
90,565,33744,73,123,90,70,134
88,565,27759,130,11,154,38,3
19,565,19950,124,156,128,173,55
57,565,57969,3,28,144,45,79
117,565,29127,6,160,172,154,7
21,565,20976,73,108,40,58,131
83,566,7560,38,123,150,147,36
36,566,7020,167,47,153,115,65
28,566,8964,34,3,154,169,116
25,566,16767,116,107,130,156,132
31,566,21546,92,21,86,103,117
104,566,12042,133,115,15,128,13
14,566,10611,77,134,162,14,142
4,566,21384,113,31,66,106,44
63,566,18495,43,121,3,170,147
111,566,13959,1,170,25,120,83
4,567,40091,69,156,43,3,157
64,567,23124,93,118,115,37,39
18,567,11045,129,143,89,23,112
88,567,25145,152,34,95,171,69
18,567,16920,146,110,161,67,130
8,567,23359,119,48,95,3,45
91,567,31725,149,24,72,87,170
78,567,22090,73,2,120,131,69
1,567,13113,133,42,99,25,121
84,567,30503,77,103,13,112,119
80,568,9116,62,77,136,82,101
26,568,41075,166,96,54,147,44
60,568,16483,65,145,53,162,57
38,568,37895,105,173,80,28,8
43,568,16854,84,45,104,160,124
76,568,27454,172,81,139,143,137
63,568,29839,12,74,56,162,19
54,568,24009,168,30,44,137,129
94,568,12985,172,164,38,171,63
86,568,14416,16,31,143,113,4
55,569,24426,168,22,146,34,43
90,569,22816,36,132,24,78,81
42,569,27370,100,56,5,99,31
118,569,29854,88,46,104,43,125
71,569,33994,23,120,40,63,144
99,569,30268,36,130,11,134,87
108,569,14628,111,127,85,47,100
71,569,27232,162,33,50,26,129
37,569,10764,154,172,129,47,10
33,569,23874,148,17,115,116,106
98,570,21489,116,36,101,45,19
87,570,14118,109,78,166,35,146
81,570,6318,166,153,17,70,142
108,570,9516,94,29,138,155,40
47,570,9438,58,23,154,130,162
84,570,23985,85,102,78,52,148
6,570,7995,1,22,86,55,124
43,570,24180,9,171,63,139,35
68,570,9555,60,4,70,43,18
14,570,16887,160,28,72,148,81
13,571,19872,140,52,128,82,63
35,571,14168,161,130,1,62,71
18,571,17066,161,98,139,101,68
116,571,12144,31,23,148,9,106
95,571,13478,97,22,4,147,71
35,571,9798,90,112,14,20,10
20,571,24518,66,146,67,84,88
53,571,21804,96,72,146,160,140
16,571,15594,7,70,170,148,127
26,571,27646,69,44,152,123,101
38,572,20889,68,55,70,9,139
52,572,21450,97,94,148,95,168
62,572,10527,1,10,57,87,79
22,572,16368,63,116,103,96,137
8,572,17688,103,132,15,96,68
37,572,6666,164,28,99,37,163
30,572,9372,41,146,36,144,108
79,572,19701,80,36,56,18,122
95,572,13101,162,42,69,31,125
57,572,24585,57,10,105,62,77
81,573,14592,48,72,156,117,27
58,573,12768,22,24,4,81,38
54,573,8960,11,152,6,137,91
119,573,17792,48,164,116,27,26
79,573,20544,49,121,119,150,157
68,573,7008,137,158,86,59,157
8,573,17024,92,39,58,172,159
89,573,9856,67,148,12,32,68
85,573,10304,121,89,113,37,82
28,573,11104,15,117,35,45,39
13,574,22785,42,134,59,76,20
110,574,32291,6,132,51,63,131
108,574,12348,110,34,60,69,100
39,574,14896,108,53,9,22,149
31,574,38906,95,59,110,104,9
36,574,11956,1,121,3,153,28
43,574,17052,58,99,8,19,65
100,574,34692,51,45,132,81,59
24,574,15974,77,25,32,51,104
83,574,11956,16,72,84,99,14
44,575,34320,7,23,6,111,107
25,575,28655,159,80,34,44,82
37,575,17655,71,110,150,103,67
56,575,34320,148,12,110,49,85
73,575,11990,146,104,88,20,110
84,575,30635,80,131,29,100,153
86,575,20790,32,167,43,65,170
82,575,20735,77,96,79,149,111
103,575,27390,86,74,57,55,125
9,575,32780,120,57,70,71,72
86,576,6432,118,63,132,95,10
9,576,15168,70,36,83,149,14
77,576,7944,50,28,105,60,163
68,576,4440,13,71,160,148,167
118,576,15672,1,169,10,60,90
105,576,14400,104,3,166,74,23
72,576,15072,151,41,116,88,13
32,576,10464,170,126,89,9,8
47,576,6288,74,10,43,48,69
70,576,13368,143,55,150,7,75
65,577,12926,15,4,132,16,115
99,577,9982,112,99,142,61,84
78,577,12696,94,78,105,85,49
34,577,10074,83,99,29,7,144
107,577,13593,14,76,23,32,106
13,577,14099,153,64,160,60,128
85,577,7153,106,90,147,5,149
118,577,15019,160,155,60,72,17
45,577,6808,73,115,87,93,118
22,577,11316,83,61,167,78,150
82,578,10225,76,23,157,20,141
71,578,14900,173,169,92,27,3
26,578,11650,97,167,63,36,150
58,578,9975,163,169,9,151,32
105,578,12275,69,40,6,80,51
74,578,8275,103,146,158,166,148
2,578,8000,81,88,93,34,146
40,578,4875,81,109,114,17,2
48,578,16050,11,95,144,96,149
92,578,11025,69,1,163,85,113
42,579,27370,83,94,64,128,106
30,579,12926,109,119,45,139,64
32,579,18262,2,16,163,47,140
98,579,15318,150,51,85,90,68
15,579,27830,22,95,71,115,62
105,579,23506,147,114,9,11,111
61,579,31464,54,86,144,97,56
41,579,7590,55,69,52,157,22
24,579,8648,143,106,128,97,77
98,579,15502,8,153,4,81,1
80,580,6720,8,4,27,164,146
91,580,13420,108,126,75,119,162
84,580,10940,170,138,126,27,167
9,580,15280,123,60,90,88,70
105,580,8520,73,166,143,52,79
119,580,12720,72,42,35,112,10
66,580,5120,146,109,15,158,136
68,580,4680,159,138,92,147,17
72,580,11720,105,172,89,53,70
68,580,4420,51,148,86,50,19
37,581,10944,46,86,95,132,15
66,581,8820,166,54,92,158,107
116,581,9540,115,64,53,14,58
96,581,33192,37,156,138,34,84
51,581,19080,84,127,81,140,90
98,581,14832,110,29,166,42,79
115,581,17208,144,168,15,47,58
3,581,31176,102,124,164,4,40
18,581,15156,102,13,116,111,47
91,581,21168,52,173,149,110,100
55,582,23256,30,6,4,127,138
66,582,13158,152,115,162,52,95
101,582,17799,70,2,56,134,65
77,582,17850,6,128,20,167,3
84,582,33660,87,79,30,99,146
27,582,26622,100,147,5,129,80
33,582,29274,79,63,48,144,52
19,582,14739,77,63,76,140,103
14,582,29580,4,165,143,52,112
76,582,22797,8,63,71,165,38
57,583,35372,108,29,34,151,82
39,583,21571,144,103,47,37,17
5,583,18870,111,113,154,98,140
62,583,18500,23,110,52,84,55
28,583,15355,122,46,126,156,30
65,583,19092,21,119,173,128,46
102,583,14578,130,142,112,2,6
97,583,39331,16,65,166,154,50
52,583,23680,76,137,149,107,98
104,583,16687,96,31,65,20,111
47,584,19437,31,169,100,140,99
2,584,18240,141,120,42,115,2
14,584,27531,5,67,50,168,69
52,584,35967,157,163,53,93,117
20,584,27759,55,21,90,94,160
94,584,31179,79,25,146,101,124
115,584,25137,111,113,58,81,162
24,584,14991,121,138,10,6,58
70,584,40242,46,29,104,54,165
10,584,27189,144,104,88,25,70
113,585,17874,82,2,105,113,27
39,585,24084,99,113,114,117,127
36,585,24354,161,6,41,121,117
91,585,29376,147,6,12,66,45
102,585,20304,135,6,144,99,125
60,585,43848,111,141,77,64,55
14,585,29322,132,166,41,158,104
54,585,22842,14,9,142,148,150
22,585,18036,14,146,82,171,166
46,585,38178,117,145,148,109,105
25,586,12144,41,61,145,43,125
66,586,5819,154,151,40,27,134
20,586,11408,54,154,36,48,11
2,586,7360,49,3,6,104,85
87,586,7038,37,14,90,154,80
20,586,7429,98,79,149,48,141
64,586,11316,165,12,136,128,158
24,586,4991,116,139,59,88,167
43,586,13892,68,40,30,65,4
83,586,8993,60,52,31,48,11
20,587,21315,124,44,169,59,25
77,587,18522,64,98,1,133,24
118,587,31997,90,43,92,50,127
86,587,12299,34,80,7,144,21
47,587,10731,22,15,83,16,79
57,587,49833,67,129,12,112,93
56,587,22932,157,102,143,70,95
4,587,42532,122,16,151,11,82
77,587,15582,116,11,70,47,54
82,587,19208,167,171,4,173,148
75,588,34224,109,161,54,72,25
8,588,17136,49,51,23,37,102
97,588,52752,163,26,102,2,132
42,588,28560,109,140,125,137,91
71,588,28272,165,4,163,121,95
69,588,12816,168,138,51,91,75
83,588,19584,53,93,57,112,170
74,588,14976,18,71,62,54,26
78,588,28368,89,151,173,10,84
57,588,28128,56,65,69,150,41
50,589,9894,57,19,85,102,48
117,589,17374,122,58,164,49,98
54,589,10506,109,122,14,13,4
82,589,12784,159,13,67,45,126
110,589,16456,90,25,3,104,138
117,589,17374,69,133,74,44,166
71,589,25738,92,77,32,75,113
78,589,24004,42,172,16,37,60
109,589,12308,125,166,69,95,54
119,589,16490,43,10,13,159,130
119,590,28126,51,93,92,6,111
13,590,18040,11,34,140,90,5
59,590,17507,113,44,129,14,133
31,590,23001,127,48,80,35,152
77,590,13571,42,68,28,121,165
7,590,18942,111,20,56,25,158
28,590,9635,98,173,109,20,84
6,590,10783,115,123,17,132,58
27,590,31857,146,124,66,138,100
43,590,13817,31,169,143,49,48
5,591,23641,163,49,8,6,144
82,591,18988,126,114,62,79,3
52,591,31584,67,108,64,154,72
62,591,34921,31,151,6,38,52
47,591,10575,127,139,106,13,89
31,591,37177,79,170,76,111,47
33,591,22466,78,60,98,173,51
69,591,12549,41,163,121,161,49
52,591,31725,2,8,34,147,84
100,591,36472,121,12,61,160,39
38,592,16800,10,156,134,28,4
105,592,14112,5,22,111,32,62
81,592,4680,94,150,82,55,42
40,592,5712,45,39,57,2,83
63,592,11112,60,42,8,97,57
114,592,13512,95,87,147,66,135
104,592,10248,134,69,161,162,73
61,592,12936,91,148,124,172,63
31,592,18960,3,20,10,32,136
61,592,12120,149,47,134,87,170
117,593,17374,109,16,4,39,116
111,593,19822,63,19,72,154,71
16,593,12308,5,43,87,54,8
107,593,19890,143,48,31,38,20
18,593,8262,57,63,141,12,7
65,593,14926,125,162,168,87,76
109,593,10642,88,90,19,85,29
32,593,15640,101,34,9,11,89
64,593,16728,137,28,111,75,25
32,593,11526,19,135,79,63,133
4,594,42572,62,107,27,5,122
32,594,19198,129,123,113,164,28
66,594,13340,138,160,83,76,91
70,594,27492,160,107,42,14,19
63,594,41180,116,85,159,79,110
12,594,44892,60,53,85,84,39
79,594,27956,46,55,108,134,128
36,594,16820,116,21,62,58,124
12,594,41934,80,98,157,126,103
39,594,17748,33,17,114,45,106
117,595,22995,12,136,82,55,31
85,595,15930,125,93,99,113,147
103,595,33885,108,147,102,92,128
49,595,28980,125,126,2,149,78
97,595,31275,34,92,35,119,48
