"Match","Hero","Player","Result","Kills","Deaths","Assists","KDA","GPM","XPM","Last Hits","Denies","LVL","HD","TD","HH","GS","End Game Items"
"6995428585","Doom","zenica","Loss","3","7","17","2.86","484","567","217","5","24","16923","460","4176","22890","Black King Bar Blink Dagger Refresher Orb Guardian Greaves Aeon Disk Cloak"
"6995428585","Techies","jesv","Loss","4","8","9","1.62","446","668","259","3","26","26236","498","0","22990","Wind Waker Lotus Orb Blink Dagger Force Staff Dust of Appearance Boots of Speed"
"6995428585","Clockwerk","Forcemajor","Loss","2","9","26","3.11","305","506","99","14","23","22125","32","276","13475","Observer and Sentry Wards Aghanim's Scepter Magic Wand Force Staff Tranquil Boots"
"6995428585","Invoker","Mannik","Win","19","5","14","6.60","689","860","358","18","29","49147","8713","0","38960","Black King Bar Blink Dagger Scythe of Vyse Refresher Orb Octarine Core Power Treads"
"6995428585","Silencer","HappyDyurara","Win","2","11","28","2.73","338","593","58","2","26","18833","624","656","15785","Lotus Orb Force Staff Wraith Pact Boots of Speed Magic Stick Gem of True Sight"
"6995423806","Enchantress","Y`","Win","5","0","17","-","395","472","101","5","16","10999","4154","3922","11300","Arcane Boots Magic Wand Spirit Vessel Platemail Gem of True Sight Force Staff"
"6995423806","Tiny","Eurus","Loss","5","8","2","0.88","373","431","127","7","15","14523","0","81","9385","Bottle Phase Boots Blink Dagger Mithril Hammer Magic Stick Echo Sabre"
"6995423806","Doom","JT-","Loss","1","3","5","2.00","566","535","206","8","17","14157","330","3213","18070","Blink Dagger Mekansm Black King Bar Arcane Boots Shiva's Guard Hand of Midas"
"6995423806","Rubick","PlAnet","Win","6","3","20","8.67","383","474","75","1","16","19057","864","0","9635","Blink Dagger Observer and Sentry Wards Magic Wand Tranquil Boots Aether Lens Dust of Appearance"
"6995423806","Shadow Fiend","Ghost","Loss","1","4","4","1.25","555","563","313","13","18","11992","0","0","18470","Mask of Madness Black King Bar Hurricane Pike Crystalys Power Treads Blitz Knuckles"
"6995423806","Grimstroke","Dy","Loss","0","7","5","0.71","194","291","41","1","12","8838","0","966","5925","Sentry Ward Null Talisman Wind Lace Boots of Speed Magic Stick"
"6995423806","Riki","Pyw","Loss","1","7","7","1.14","192","275","31","0","12","4577","10","0","5615","Staff of Wizardry Magic Wand Observer and Sentry Wards Boots of Speed Fluffy Hat Iron Branch"
"6995423806","Centaur Warrunner","项羽","Win","7","1","14","21.00","505","597","194","6","18","14143","2206","0","17845","Black King Bar Blink Dagger Phase Boots Hood of Defiance Bracer Platemail"
"6995423806","Lone Druid","Shiro","Win","7","0","13","-","702","787","287","11","21","14549","19401","0","19930","Iron Branch Boots of Speed Clarity Iron Branch Iron Branch Iron Branch"
"6995423806","Pangolier","NothingToSay","Win","4","4","16","5.00","498","574","183","7","18","22065","792","0","13785","Aeon Disk Blink Dagger Boots of Speed Skull Basher Diffusal Blade Orb of Corrosion"
"6995350244","Rubick","Lefitan","Win","3","5","15","3.60","363","543","87","2","19","14924","657","4727","10215","Guardian Greaves Magic Stick Fluffy Hat"
"6995350244","Techies","jesv","Loss","4","4","12","4.00","296","349","61","1","15","16336","659","0","10315","Staff of Wizardry Magic Wand Lotus Orb Tranquil Boots Gem of True Sight Wraith Band"
"6995350244","Snapfire","Mannik","Win","9","4","8","4.25","563","734","217","4","22","29062","2593","220","16270","Magic Wand Blink Dagger Black King Bar Boots of Travel Aghanim's Scepter"
"6995350244","Doom","lelouch","Loss","3","5","5","1.60","647","642","246","5","20","14269","422","0","22935","Phase Boots Shiva's Guard Hand of Midas Octarine Core Black King Bar Blink Dagger"
"6995350244","Shadow Fiend","Dream`","Win","7","3","7","4.67","679","766","355","23","22","22989","12025","0","19285","Power Treads Silver Edge Mask of Madness Hurricane Pike Magic Wand Black King Bar"
"6995350244","Mirana","Forcemajor","Loss","1","4","15","4.00","306","470","98","0","17","13831","415","4303","12130","Sentry Ward Force Staff Magic Wand Guardian Greaves Platemail"
"6995350244","Lycan","zenica","Loss","3","2","12","7.50","459","370","220","9","15","10634","10015","2269","16000","Quelling Blade Helm of the Overlord Black King Bar Dust of Appearance Assault Cuirass Magic Stick"
"6995350244","Treant Protector","HappyDyurara","Win","0","4","16","4.00","277","409","27","11","16","6135","82","5780","7565","Dust of Appearance Arcane Boots Force Staff Observer and Sentry Wards Smoke of Deceit Magic Stick"
"6995350244","Beastmaster","Cloud","Win","3","3","15","6.00","650","763","362","11","22","12009","12612","2613","20240","Blink Dagger Helm of the Overlord Drum of Endurance Black King Bar Aether Lens Boots of Speed"
"6995350244","Pangolier","CHIRA JUNIOR","Loss","8","7","11","2.71","504","630","224","1","20","31323","261","0","15625","Diffusal Blade Arcane Boots Blink Dagger Magic Wand Platemail  Aghanim's Scepter"
"6995338712","Morphling","Ghost","Win","18","3","5","7.67","832","860","482","19","26","52499","13632","0","29075","Manta Style Black King Bar Linken's Sphere Daedalus Aegis of the Immortal Eye of Skadi"
"6995338712","Magnus","JT-","Win","3","3","18","7.00","404","667","184","4","22","10391","966","2625","16935","Blink Dagger Force Staff Aeon Disk Boots of Speed Gem of True Sight Aether Lens"
"6995338712","Phoenix","Dy","Win","0","9","23","2.56","299","345","40","4","16","14956","62","3231","9960","Sentry Ward Aeon Disk Magic Wand Buckler Tranquil Boots"
"6995338712","Shadow Shaman","Pyw","Win","0","10","22","2.20","360","478","108","5","19","9814","2503","0","12375","Vitality Booster Blink Dagger Glimmer Cape Aether Lens Arcane Boots Gem of True Sight"
"6995338712","Undying","Y`","Loss","2","8","21","2.88","255","431","40","1","18","6450","0","7869","8980","Eul's Scepter of Divinity Magic Wand Quelling Blade Mekansm Arcane Boots"
"6995338712","Weaver","PlAnet","Loss","8","4","11","4.75","360","522","149","7","20","14778","2328","0","12545","Power Treads Rod of Atos Black King Bar Wraith Band Wraith Band Observer and Sentry Wards"
"6995338712","Nature's Prophet","Eurus","Win","9","3","15","8.00","793","861","511","4","27","46734","8274","0","27515","Silver Edge Black King Bar Heaven's Halberd Gleipnir Assault Cuirass Cheese"
"6995338712","Lina","Shiro","Loss","6","5","6","2.40","777","864","588","9","25","21673","7961","0","31505","Linken's Sphere Boots of Travel Hurricane Pike Satanic Daedalus Black King Bar"
"6995338712","Dragon Knight","项羽","Loss","4","7","12","2.29","426","523","211","11","20","17612","3601","0","15660","Power Treads Black King Bar Blink Dagger Quelling Blade Assault Cuirass Magic Wand"
"6995338712","Tusk","NothingToSay","Loss","8","6","20","4.67","501","653","260","8","22","20350","927","90","19360","Black King Bar Blink Dagger Shadow Blade Phase Boots Ultimate Orb Desolator"
"6995237473","Ursa","EGo","Win","13","0","12","-","791","988","349","11","23","25416","5680","0","23885","Battle Fury Aegis of the Immortal Black King Bar Skull Basher Swift Blink Phase Boots"
"6995237473","Marci","Flyby","Win","5","2","13","9.00","488","649","165","12","18","13328","2342","3044","13060","Phase Boots Blink Dagger Magic Wand Black King Bar Bracer Skull Basher"
"6995237473","Crystal Maiden","XCJ","Win","8","8","20","3.50","373","522","63","2","16","11978","24","1737","10820","Smoke of Deceit Guardian Greaves Glimmer Cape Sentry Ward Magic Wand Fluffy Hat"
"6995237473","Batrider","AlaCrity","Win","11","1","11","22.00","635","859","274","10","21","19093","108","0","17840","Black King Bar Boots of Travel 2 Magic Wand Octarine Core Wind Lace Blink Dagger"
"6995237473","Nature's Prophet","June","Loss","3","8","8","1.38","497","543","234","8","17","15964","835","0","14210","Power Treads Scythe of Vyse Platemail Magic Wand Aghanim's Scepter Wraith Band"
"6995237473","Rubick","FelixCiaoBa","Win","7","6","16","3.83","419","665","80","4","19","14816","110","0","11915","Boots of Travel Dust of Appearance Blink Dagger Quelling Blade Eul's Scepter of Divinity Aether Lens"
"6995237473","Lina","Idc","Loss","2","7","2","0.57","467","619","237","16","18","8699","847","0","13790","Falcon Blade Shadow Blade Maelstrom Wind Lace Force Staff Boots of Travel"
"6995237473","Sven","NigH_T_WisH","Loss","3","14","4","0.50","189","227","22","5","10","6207","0","0","4620","Bracer Bracer Magic Wand Tranquil Boots"
"6995237473","Storm Spirit","EX","Loss","2","10","10","1.20","361","458","118","2","15","14703","0","81","10370","Blitz Knuckles Magic Wand Null Talisman Power Treads Kaya and Sange Null Talisman"
"6995237473","Hoodwink","八荣八耻","Loss","7","6","7","2.33","275","418","49","3","15","12799","0","0","7540","Sentry Ward Ghost Scepter Smoke of Deceit Aether Lens Magic Wand Tranquil Boots"
"6995181890","Enigma","Flyby","Win","3","6","18","3.50","492","593","238","28","21","21268","4250","11180","18390","Guardian Greaves Blink Dagger Ring of Basilius Black King Bar Aghanim's Scepter Iron Branch"
"6995181890","Rubick","XCJ","Win","3","10","22","2.50","370","470","75","3","19","21082","1001","1498","11855","Glimmer Cape Tranquil Boots Force Staff Sentry Ward Magic Wand Aether Lens"
"6995181890","Spectre","EGo","Win","14","4","12","6.50","703","852","347","6","25","41174","9708","0","25030","Manta Style Eye of Skadi Aegis of the Immortal Blade Mail Aghanim's Scepter Nullifier"
"6995181890","Mars","EX","Loss","6","8","10","2.00","479","580","252","3","21","22231","705","0","18935","Reaver Black King Bar Falcon Blade Blink Dagger Desolator Phase Boots"
"6995181890","Necrophos","June","Loss","9","8","15","3.00","492","614","254","3","21","35680","474","10531","18495","Force Staff Guardian Greaves Pipe of Insight Eul's Scepter of Divinity Kaya Magic Wand"
"6995181890","Lina","Idc","Loss","10","4","5","3.75","721","934","465","32","25","30245","4457","0","29065","Linken's Sphere Black King Bar Silver Edge Satanic Mjollnir Boots of Travel"
"6995181890","Tiny","FelixCiaoBa","Win","5","7","22","3.86","383","692","80","3","23","20721","3579","0","12400","Boots of Speed Heaven's Halberd Blink Dagger Force Staff Eul's Scepter of Divinity Gem of True Sight"
"6995181890","Invoker","AlaCrity","Win","8","4","16","6.00","738","845","360","5","25","35048","6109","0","28725","Hand of Midas Spirit Vessel Scythe of Vyse Black King Bar Boots of Travel Overwhelming Blink"
"6995181890","Mirana","八荣八耻","Loss","4","3","16","6.67","347","571","113","2","21","13377","128","0","18350","Blink Dagger Eul's Scepter of Divinity Magic Wand Lotus Orb Force Staff Boots of Speed"
"6995181890","Enchantress","NigH_T_WisH","Loss","2","11","16","1.64","256","432","51","2","18","11184","117","694","9475","Hurricane Pike Drum of Endurance Power Treads Magic Wand Smoke of Deceit Sentry Ward"
"6994872053","Omniknight","Misha","Win","0","10","7","0.70","240","383","17","3","21","3688","0","5941","13555","Force Staff Blink Dagger Dust of Appearance Recipe: Boots of Travel Arcane Boots Observer and Sentry Wards"
"6994872053","Slark","Watson","Loss","12","3","11","7.67","593","738","540","17","29","40897","1150","0","31960","Diffusal Blade Helm of Iron Will Bloodthorn Black King Bar Refresher Orb Skull Basher"
"6994872053","Rubick","Taiga","Win","2","12","18","1.67","345","501","96","0","24","18925","306","387","15740","Refresher Shard Blink Dagger Black King Bar Eul's Scepter of Divinity Force Staff Gem of True Sight"
"6994872053","Treant Protector","suzuya","Loss","1","8","23","3.00","327","444","130","5","23","21518","178","4691","15450","Arcane Boots Force Staff Blink Dagger Refresher Orb Sentry Ward"
"6994872053","Silencer","Fishman","Loss","1","9","21","2.44","280","367","96","8","21","12759","48","165","14870","Arcane Boots Force Staff Refresher Orb Sentry Ward Healing Salve Aeon Disk"
"6994872053","Death Prophet","Stormstormer","Loss","11","3","14","8.33","737","845","730","8","29","58910","1234","0","40235","Overwhelming Blink Scythe of Vyse Shiva's Guard Boots of Travel Kaya and Sange Black King Bar"
"6994872053","Leshrac","bzm","Win","11","3","11","7.33","823","813","748","6","30","68239","15466","0","44085","Scythe of Vyse Overwhelming Blink Shiva's Guard Black King Bar Bloodstone Kaya and Sange"
"6994872053","Lycan","Tobi","Loss","5","3","19","8.00","506","597","472","13","26","20393","3595","5670","27010","Assault Cuirass Black King Bar Boots of Bearing Helm of the Overlord Nullifier"
"6994872053","Drow Ranger","Yuragi","Win","8","3","12","6.67","685","708","551","13","29","44396","13851","0","40845","Refresher Orb Butterfly Aegis of the Immortal Manta Style Black King Bar Hurricane Pike"
"6994872053","Pangolier","DM","Win","5","2","19","12.00","576","650","436","6","28","20251","453","8023","31610","Overwhelming Blink Lotus Orb Gleipnir Abyssal Blade Guardian Greaves Gem of True Sight"
"6994858459","Venomancer","Tavo","Win","2","3","29","10.33","513","734","238","4","22","19747","2796","13537","18685","Wraith Pact Guardian Greaves Quelling Blade Octarine Core Wraith Band Force Staff"
"6994858459","Mars","Kingrd","Win","0","6","27","4.50","317","519","65","1","18","12665","25","0","9630","Magic Stick Blink Dagger Tranquil Boots Quelling Blade Gem of True Sight Eul's Scepter of Divinity"
"6994858459","Rubick","Accel","Loss","0","11","10","0.91","240","343","105","3","15","15614","31","0","9950","Arcane Boots Glimmer Cape Dust of Appearance Magic Wand Wind Lace"
"6994858459","Snapfire","Littleboy","Loss","10","7","7","2.43","408","503","191","7","18","21533","465","5682","12450","Guardian Greaves Magic Wand Wind Lace Wraith Band Aghanim's Scepter"
"6994858459","Tiny","Michael-","Loss","3","12","10","1.08","207","301","34","4","14","10496","115","0","6475","Wind Lace Blink Dagger Magic Stick Staff of Wizardry Tranquil Boots"
"6994858459","Nature's Prophet","Smiling Knight","Loss","4","3","6","3.33","687","745","415","28","22","21810","4781","0","24890","Silver Edge Hand of Midas Black King Bar Eye of Skadi Power Treads Mjollnir"
"6994858459","Ember Spirit","4DR","Win","16","0","13","-","656","849","302","1","24","35147","1944","0","23835","Gleipnir Phase Boots Black King Bar Battle Fury Kaya and Sange Bottle"
"6994858459","Monkey King","Le agarre a la melodía","Loss","2","6","6","1.33","437","545","252","19","19","19037","458","0","13370","Power Treads Mage Slayer Wraith Band Black King Bar Desolator Orb of Corrosion"
"6994858459","Disruptor","KJ","Win","7","8","25","4.00","340","509","29","3","18","13659","1077","0","10485","Point Booster Ghost Scepter Force Staff Tranquil Boots Smoke of Deceit Dust of Appearance"
"6994858459","Lina","Costabile","Win","12","2","14","13.00","864","1040","455","12","26","30202","21147","0","31790","Silver Edge Satanic Gleipnir Boots of Travel Black King Bar Hurricane Pike"
"6994836648","Death Prophet","33","Loss","2","5","2","0.80","428","521","199","14","16","11128","1120","0","10395","Urn of Shadows Aether Lens Black King Bar Boots of Speed Wind Lace Magic Wand"
"6994836648","Disruptor","Fishman","Win","4","6","21","4.17","301","351","26","5","13","7001","27","120","8555","Tranquil Boots Force Staff Magic Wand  Dust of Appearance Sentry Ward Drum of Endurance"
"6994836648","Batrider","Stormstormer","Win","11","0","16","-","609","862","223","16","21","16968","289","0","16020","Blink Dagger Gem of True Sight Bottle Octarine Core Boots of Travel Black King Bar"
"6994836648","Drow Ranger","Watson","Win","8","0","16","-","669","786","253","26","20","22346","9326","0","18800","Hurricane Pike Power Treads Silver Edge Black King Bar Magic Wand Wraith Band"
"6994836648","Nyx Assassin","Saksa","Loss","0","5","6","1.20","218","228","27","8","10","4315","156","0","5675","Smoke of Deceit Blink Dagger Magic Wand Tranquil Boots Dust of Appearance Fluffy Hat"
"6994836648","Puck","Nine","Loss","2","8","6","1.00","441","499","211","9","16","10750","417","0","10235","Blink Dagger Power Treads Kaya Magic Wand Wind Lace Witch Blade"
"6994836648","Weaver","skiter","Loss","2","4","3","1.25","523","649","261","27","18","14643","0","0","14805","Magic Wand Maelstrom Black King Bar Power Treads Dragon Lance Desolator"
